"Date","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE","ltp ","Close","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"13-Sep-2024","EQ","791.00","795.00","785.10","787.75","789.70","790.85","790.44","912.00","543.20","1,29,50,936","10,23,69,36,227.10","3,37,655"
"12-Sep-2024","EQ","775.00","789.90","772.75","768.60","786.50","787.75","780.47","912.00","543.20","1,75,78,964","13,71,98,61,669.35","3,08,964"
"11-Sep-2024","EQ","780.05","788.00","765.40","782.65","771.00","768.60","775.71","912.00","543.20","2,00,60,665","15,56,12,42,684.15","3,07,051"
"10-Sep-2024","EQ","788.00","788.80","777.50","784.25","782.50","782.65","782.41","912.00","543.20","1,28,24,701","10,03,41,64,045.55","2,41,486"
"09-Sep-2024","EQ","785.00","788.20","771.00","782.50","785.70","784.25","779.38","912.00","543.20","2,13,22,103","16,61,81,14,365.00","4,16,430"
"06-Sep-2024","EQ","811.50","812.90","777.00","818.75","783.90","782.50","790.89","912.00","543.20","4,02,20,096","31,80,95,57,552.90","7,53,751"
"05-Sep-2024","EQ","818.35","822.15","814.40","816.50","818.00","818.75","819.29","912.00","543.20","83,95,074","6,87,80,27,979.75","1,46,739"
"04-Sep-2024","EQ","815.45","818.65","813.65","824.80","816.25","816.50","816.16","912.00","543.20","1,07,89,570","8,80,60,44,759.65","1,77,040"
"03-Sep-2024","EQ","822.15","825.95","816.40","822.15","823.40","824.80","821.71","912.00","543.20","1,05,48,350","8,66,77,21,196.75","1,97,793"
"02-Sep-2024","EQ","817.30","825.40","813.05","815.60","821.90","822.15","819.67","912.00","543.20","1,18,13,750","9,68,33,69,620.85","2,79,222"
"30-Aug-2024","EQ","817.15","820.70","814.35","814.50","816.25","815.60","816.37","912.00","543.20","89,11,426","7,27,50,03,120.65","1,61,440"
"29-Aug-2024","EQ","809.55","816.00","806.95","809.40","815.70","814.50","812.98","912.00","543.20","1,82,47,268","14,83,46,79,544.70","3,07,266"
"28-Aug-2024","EQ","814.75","817.20","806.50","815.90","807.95","809.40","812.23","912.00","543.20","1,03,71,300","8,42,39,16,166.65","1,89,651"
"27-Aug-2024","EQ","817.80","819.45","811.05","815.05","814.80","815.90","816.19","912.00","543.20","1,28,33,290","10,47,43,72,291.35","1,88,750"
"26-Aug-2024","EQ","818.00","823.45","813.80","815.35","815.40","815.05","818.73","912.00","543.20","85,23,795","6,97,87,12,521.45","1,53,882"
"23-Aug-2024","EQ","821.50","822.00","814.50","820.30","815.80","815.35","817.21","912.00","543.20","55,37,747","4,52,54,82,307.75","1,37,876"
